,Team,Expected Games,Player,Expected Points,Total Expected Points
122,Gonzaga,3.005999999999957,Pavle Stosic,1.2926238850945349,3.8856273985941163
135,Michigan State,2.9999999999999427,Davis Smith,1.2951788211209057,3.8855364633626426
471,Oregon,1.537999999999972,Mahamadou Diawara,2.5170999228314215,3.871299681314656
108,Tennessee,3.0819999999999634,Cade Phillips,1.2539472765195674,3.8646655062332607
889,Stetson,1.0079999999999998,Tristan Gross,3.8175675214951643,3.8481080616671246
676,South Dakota State,1.171999999999987,Nate Barnhart,3.2792081661460917,3.843231970723177
880,Wagner,1.0209999999999984,Di'Andre Howell-South,3.7629928145875673,3.8420156636939
441,Utah State,1.6299999999999777,Kalifa Sakho,2.3457055386173433,3.8235000279462175
161,Kansas,2.695999999999956,Michael Jankovich,1.4161341864672312,3.8178977667155936
486,TCU,1.51599999999998,Essam Mostafa,2.518222437184789,3.81762521477209
809,Vermont,1.0699999999999943,Jace Roquemore,3.5668132200471154,3.816490145450393
653,Drake,1.1789999999999854,Kyron Gibson,3.215988174828465,3.791650058122713
778,Akron,1.0879999999999928,Kaleb Thornton,3.467586234837987,3.772733823503705
307,Saint Mary's,2.340999999999964,Jordan Ross,1.595436372614284,3.7349165482899815
221,BYU,2.561999999999968,Townsend Tripple,1.4521684024598032,3.720455447101969
652,Drake,1.1789999999999854,Nate Ferguson,3.1533219555636265,3.7177665856094695
614,UAB,1.234999999999984,James White,3.0012878147755515,3.7065904512477585
55,Houston,3.934999999999965,Cedric Lath,0.9266532232721175,3.64638043357575
881,Wagner,1.0209999999999984,Seck Zongo,3.547906783804515,3.6224128262644038
12,UConn,5.2129999999999495,Andre Johnson,0.6939492440137266,3.617557409043522
599,College of Charleston,1.2519999999999825,Khalil London,2.8885616138460932,3.616479140535258
555,Morehead State,1.3109999999999795,Jerone Morton,2.7543507587499,3.6109538447210623
582,Colorado,1.2569999999999824,RJ Smith,2.8623485760337166,3.597972160074331
442,Utah State,1.6299999999999777,Karson Templin,2.1941266769870813,3.5764264834888935
677,South Dakota State,1.171999999999987,Matthew Mors,2.989147144416287,3.5032804532558495
701,Yale,1.1469999999999885,Casey Simmons,3.0382165707171573,3.4848344066125443
288,Dayton,2.34399999999997,Brady Uhl,1.4821330198578286,3.474119798546706
13,UConn,5.2129999999999495,Youssouf Singare,0.6646057082509879,3.464589557112366
539,Grand Canyon,1.3179999999999803,Sydney Curry,2.62809367838579,3.4638274681124193
83,Creighton,3.1699999999999644,Johnathan Lawson,1.0912760522894152,3.4593450857574073
346,San Diego State,2.123999999999972,BJ Davis,1.6200021591481386,3.4408845860306014
752,McNeese State,1.1009999999999909,Cameron Jones,3.1099813846317774,3.4240895044795585
890,Stetson,1.0079999999999998,Cyncier Harrison,3.385708943536346,3.412794615084636
95,Baylor,3.1039999999999712,Austin Sacks,1.099140122266437,3.411730939514989
427,Colorado State,1.752999999999972,Kyle Evans,1.9403279650450438,3.4013949227239073
628,St. Peter's,1.2259999999999809,Stephon Roberts,2.752349968497599,3.374381061378004
430,Colorado State,1.752999999999972,Kyan Evans,1.9097988779623392,3.347877433067927
567,Duquesne,1.3029999999999788,Jakub Necas,2.556397813262964,3.330986350681588
553,Morehead State,1.3109999999999795,Zach Iyeyemi,2.5398462526639642,3.3297384372424053
319,Wisconsin,2.323999999999966,Markus Ilver,1.4269618415403578,3.316259319739743
540,Grand Canyon,1.3179999999999803,Josh Baker,2.5117330279058843,3.310464130779906
262,Marquette,2.4399999999999675,Al Amadou,1.3544472958704077,3.304851401923751
401,Florida Atlantic,2.008999999999987,Alejandro Ralat,1.6439530693653572,3.3027017163549814
289,Dayton,2.34399999999997,Petras Padegimas,1.4007356906601278,3.283324458907298
306,Saint Mary's,2.340999999999964,Kevin Gad,1.401518801513336,3.2809555143426694
27,Kentucky,4.627999999999955,Grant Darbyshire,0.7072168422416414,3.2729995458942844
428,Colorado State,1.752999999999972,Taviontae Jackson,1.8589090187393782,3.2586675098500777
42,UNC,4.045999999999906,Duwe Farris,0.7905328666611352,3.198495978510879
247,Florida,2.4449999999999648,Kajus Kublickas,1.3040778151541161,3.188470258051768
26,Kentucky,4.627999999999955,Brennan Canada,0.6833245146092475,3.1624258536115666
822,Grambling,1.0679999999999945,Jimel Cofer,2.953646942784167,3.1544949348934743
43,UNC,4.045999999999906,Creighton Lebo,0.777438933889275,3.1455179265159336
443,Utah State,1.6299999999999777,Jackson Grant,1.9289200043865657,3.144139607150059
69,Purdue,3.6539999999999697,Carson Barrett,0.8589432044934266,3.138578469218955
528,Nevada,1.33199999999998,Jazz Gardner,2.353787564282558,3.1352450356243207
665,Northwestern,1.1749999999999876,Blake Smith,2.646919230416558,3.110130095739423
703,Yale,1.1469999999999885,Yassine Gharram,2.7025067671100933,3.0997752618752457
864,Oakland,1.026999999999998,Tuburu Naivalurua,3.0172456984807496,3.0987113323397235
123,Gonzaga,3.005999999999957,Joe Few,1.0262593336429127,3.0849355569305517
838,Mississippi State,1.0369999999999968,Andrew Taylor,2.9724789152205586,3.08246063508371
28,Kentucky,4.627999999999955,Walker Horn,0.6646355302258039,3.0759332338849905
793,Samford,1.0789999999999944,Lukas Walls,2.8430361731222287,3.067636030798869
583,Colorado,1.2569999999999824,Javon Ruffin,2.438516695808662,3.065215486631445
363,South Carolina,2.060999999999967,Eli Sparkman,1.4797372865149048,3.04973854750717
516,New Mexico,1.3899999999999797,Isaac Mushila,2.191862367177639,3.0466886903768735
25,Kentucky,4.627999999999955,Joey Hart,0.6572491300640783,3.0417489739365244
615,UAB,1.234999999999984,KJ Satterfield,2.4611813326796117,3.0395589458592815
541,Grand Canyon,1.3179999999999803,Isaiah Shaw,2.2939959540636483,3.023486667455843
335,Alabama,2.1829999999999683,Kai Spears,1.3703486581249489,2.99147112068672
514,New Mexico,1.3899999999999797,Braden Appelhans,2.144296924044072,2.980572724421217
148,Arizona,2.841999999999968,Conrad Martinez,1.0468704350215714,2.9752057763312725
70,Purdue,3.6539999999999697,Chase Martin,0.8048310231885604,2.9408525587309753
290,Dayton,2.34399999999997,C.J. Napier,1.2503929224161774,2.9309210101434826
753,McNeese State,1.1009999999999909,Roberts Berze,2.6532719812792758,2.9212524513884586
308,Saint Mary's,2.340999999999964,Cade Bennett,1.2343945537025602,2.889717650217649
763,Long Beach State,1.0929999999999924,Isael Silva,2.579698351493211,2.8196102981820603
554,Morehead State,1.3109999999999795,George Marshall,2.1352121812653797,2.799263169638869
429,Colorado State,1.752999999999972,Javonte Johnson,1.5869985518126857,2.7820084613275933
569,Duquesne,1.3029999999999788,Matus Hronsky,2.1215244033628116,2.7643462975816986
162,Kansas,2.695999999999956,Patrick Cassidy,1.0150299383350943,2.7365207137513696
568,Duquesne,1.3029999999999788,Halil Barre,2.0774995282333477,2.706981885288008
163,Kansas,2.695999999999956,Wilder Evers,1.0015250088592984,2.7001114238846244
854,Longwood,1.0349999999999968,Trey Hicks,2.591794503055275,2.6825073106622015
810,Vermont,1.0699999999999943,Brenton Mills,2.502784351690611,2.6779792563089395
29,Kentucky,4.627999999999955,Kareem Watkins,0.5684541776415885,2.6308059341252457
109,Tennessee,3.0819999999999634,Colin Coyne,0.8514962100069071,2.6243113192412566
851,Longwood,1.0349999999999968,Johan Nziemi,2.5248296217293156,2.6131986584898335
702,Yale,1.1469999999999885,Luke Kolaja,2.261486953500234,2.5939255356647424
735,NC State,1.1339999999999886,LJ Thomas,2.2854892233064725,2.5917447792295136
666,Northwestern,1.1749999999999876,Blake Preston,2.162282561765129,2.5406820100739997
527,Nevada,1.33199999999998,Isaac Hymes,1.8908864470065463,2.518660747412682
71,Purdue,3.6539999999999697,Josh Furst,0.6864307923345322,2.5082181151903598
795,Samford,1.0789999999999944,Zach Loveday,2.318532380695145,2.5016964387700487
191,Duke,2.634999999999968,Neal Begovich,0.947948111090993,2.497843272724736
402,Florida Atlantic,2.008999999999987,Leo Beath,1.241177546254073,2.4935256904244167
444,Utah State,1.6299999999999777,Nigel Burris,1.5271512905757654,2.4892566036384633
501,James Madison,1.3909999999999758,Bryant Randleman,1.7883535800357202,2.4875998298296436
110,Tennessee,3.0819999999999634,Grant Hurst,0.8060891413469861,2.4843667336313815
515,New Mexico,1.3899999999999797,Quinton Webb,1.7802023251241292,2.4744812319225034
222,BYU,2.561999999999968,Jared McGregor,0.9546201220336735,2.445736752650241
721,Colgate,1.1379999999999877,Sam Wright,2.1487587741414447,2.445287484972938
348,San Diego State,2.123999999999972,Cade Alger,1.1367752040030021,2.414510533302345
500,James Madison,1.3909999999999758,Jerell Roberson,1.7345488682579364,2.412757475746748
320,Wisconsin,2.323999999999966,Isaac Lindsey,1.0310171103574413,2.3960837644706587
190,Duke,2.634999999999968,Spencer Hubbard,0.9071545967863425,2.390352362531983
794,Samford,1.0789999999999944,Chandler Leopard,2.200987795800252,2.3748658316684597
678,South Dakota State,1.171999999999987,Bubz Alvarez,2.0171272813712213,2.364073173767045
377,Texas A&M,2.023999999999984,Jaelyn Lee,1.1668070871887744,2.3616175444700604
654,Drake,1.1789999999999854,Carlos Rosario,2.001772261267991,2.360089496034932
203,Auburn,2.617999999999969,Blake Muschalek,0.8989191142041429,2.3533702409864183
364,South Carolina,2.060999999999967,Ebrima Dibba,1.1401206537618434,2.3497886674031214
349,San Diego State,2.123999999999972,Demarshay Johnson,1.0890727929728405,2.313190612274283
177,Iowa State,2.644999999999966,Cade Kelderman,0.8732385195763717,2.3097158842794734
415,Clemson,1.978999999999974,Bas Leyte,1.167013208886643,2.309519140386636
852,Longwood,1.0349999999999968,Jaylen Benard,2.2280252118226738,2.3060060942364604
149,Arizona,2.841999999999968,Luke Champion,0.8102313838381876,2.302677592868103
295,Dayton,2.34399999999997,Malachi Smith,0.9821684768065058,2.30220290963442
347,San Diego State,2.123999999999972,Cam Lawin,1.0818425397923717,2.2978335545189674
823,Grambling,1.0679999999999945,Zahad Munford,2.14980423980976,2.295990928116812
755,McNeese State,1.1009999999999909,T'Johnn Brown,2.0688688740449637,2.277824630323486
263,Marquette,2.4399999999999675,Jonah Lucas,0.931527406841047,2.2729268726921243
865,Oakland,1.026999999999998,Tone Hunter,2.209290527824245,2.268941372075495
164,Kansas,2.695999999999956,Dillon Wilhite,0.831404976245899,2.241467815958907
584,Colorado,1.2569999999999824,Bangot Dak,1.7826341596089845,2.240771138628462
754,McNeese State,1.1009999999999909,Wesley Fields,2.026329357423641,2.23098862252341
704,Yale,1.1469999999999885,Samson Aletan,1.9429192105545319,2.228528334506026
891,Stetson,1.0079999999999998,Jackson Huxtable,2.2085285059975117,2.2261967340454913
764,Long Beach State,1.0929999999999924,Varrick Lewis,2.032451205537309,2.221469167652263
542,Grand Canyon,1.3179999999999803,Derrick Michael Xzavierro,1.6753376657349865,2.2080950434386795
150,Arizona,2.841999999999968,Will Menaugh,0.7707433493985664,2.190452598990701
600,College of Charleston,1.2519999999999825,Mayar Wol,1.72203982829325,2.155993865023119
824,Grambling,1.0679999999999945,Quintin Murrell,2.018367745055923,2.155616751719715
151,Arizona,2.841999999999968,Grant Weitman,0.7582250676688274,2.1548756423147832
629,St. Peter's,1.2259999999999809,Elijah Wood,1.7496577516854876,2.145080403566374
779,Akron,1.0879999999999928,Amani Lyles,1.9686653066779796,2.1419078536656273
136,Michigan State,2.9999999999999427,Steven Izzo,0.7086154221606256,2.1258462664818363
336,Alabama,2.1829999999999683,Max Scharnowski,0.9698961123395927,2.1172832132373003
248,Florida,2.4449999999999648,Bennett Andersen,0.8633605283815279,2.110916491892805
811,Vermont,1.0699999999999943,Seth Joba,1.960386885254389,2.097613967222185
351,San Diego State,2.123999999999972,Ryan Schwarz,0.9866107712381341,2.0955612781097694
892,Stetson,1.0079999999999998,Giancarlo Valdez,2.074732222693114,2.0913300804746586
72,Purdue,3.6539999999999697,Jace Rayl,0.5720823900127797,2.0903890531066796
585,Colorado,1.2569999999999824,Assane Diop,1.6603361982519795,2.087042601202709
813,Vermont,1.0699999999999943,Jackson Skipper,1.938888684972033,2.0746108929200644
445,Utah State,1.6299999999999777,Landon Brenchley,1.2698922154157926,2.0699243111277137
137,Michigan State,2.9999999999999427,Nick Sanders,0.6859280429310357,2.057784128793068
630,St. Peter's,1.2259999999999809,Elijah Perkins,1.6728892002763571,2.050962159538782
223,BYU,2.561999999999968,Tanner Hayhurst,0.7933422971262069,2.0325429652373166
205,Auburn,2.617999999999969,Jalen Harper,0.7748126007399194,2.028459388737085
431,Colorado State,1.752999999999972,Jack Payne,1.1550585773721511,2.0248176861333484
279,Illinois,2.357999999999969,Max Williams,0.8546473103875053,2.015258357893711
455,Texas,1.6019999999999748,Chris Johnson,1.2556062421358065,2.0114811999015303
403,Florida Atlantic,2.008999999999987,Isaiah Gaines,0.9983100773490239,2.005604945394176
278,Illinois,2.357999999999969,AJ Redd,0.848920649051225,2.0017548904627622
416,Clemson,1.978999999999974,Andrew Latiff,1.0085829164198872,1.9959855915949305
472,Oregon,1.537999999999972,Mookie Cook,1.2849316564982676,1.9762248876942996
206,Auburn,2.617999999999969,Haston Alexander,0.7504187057944449,1.9645961717698335
642,Western Kentucky,1.201999999999985,Fallou Diagne,1.6319768113925681,1.9616361272938425
812,Vermont,1.0699999999999943,Michel Ndayishimiye,1.8320936949898277,1.960340253639105
679,South Dakota State,1.171999999999987,Tanner Te Slaa,1.6664747427014452,1.9531083984460722
853,Longwood,1.0349999999999968,Saxby Sunderland,1.8720786914929222,1.9376014456951685
839,Mississippi State,1.0369999999999968,Gai Chol,1.8678524259057834,1.9369629656642915
655,Drake,1.1789999999999854,Eric Northweather,1.6350665725508817,1.9277434890374656
722,Colgate,1.1379999999999877,Kyle Carlesimo,1.6880046659797197,1.9209493098849002
208,Auburn,2.617999999999969,Carter Sobera,0.7331537044403467,1.9193963982248048
766,Long Beach State,1.0929999999999924,Jason Hart,1.7538277704081366,1.9169337530560802
781,Akron,1.0879999999999928,Evan Wilson,1.7499010658155871,1.903892359607346
321,Wisconsin,2.323999999999966,Chris Hodges,0.8146484674134044,1.8932430382687242
643,Western Kentucky,1.201999999999985,Jack Edelen,1.57197232534466,1.889510735064258
617,UAB,1.234999999999984,Will Shaver,1.5248053708508356,1.8831346330007577
705,Yale,1.1469999999999885,Jack Molloy,1.6392659141555468,1.8802380035363933
204,Auburn,2.617999999999969,Addarin Scott,0.7161701621623014,1.874933484540883
571,Duquesne,1.3029999999999788,Kailon Nicholls,1.434011717822032,1.8685172683220772
517,New Mexico,1.3899999999999797,Sebastian Forsling,1.3391755270090293,1.8614539825425236
234,Washington State,2.5209999999999675,AJ Rohosy,0.73784502472493,1.8601073073315244
456,Texas,1.6019999999999748,Devon Pryor,1.1606478833429545,1.859357909115384
111,Tennessee,3.0819999999999634,Kaylan Makan,0.6028264020723262,1.8579109711868873
893,Stetson,1.0079999999999998,Landen Babusiak,1.8369878787768732,1.8516837818070877
207,Auburn,2.617999999999969,Presley Patterson,0.7066842035217602,1.8500992448199463
235,Washington State,2.5209999999999675,Dylan Darling,0.7337699042930491,1.849833928722753
641,Western Kentucky,1.201999999999985,Jaylen Dorsey,1.5228857798496003,1.8305087073791968
616,UAB,1.234999999999984,Barry Dunning,1.4757447076718988,1.8225447139747715
570,Duquesne,1.3029999999999788,Andy Barba,1.3982024074146748,1.8218577368612918
487,TCU,1.51599999999998,Tyler Lundblade,1.2005420899449541,1.8200218083565265
765,Long Beach State,1.0929999999999924,Chayce Polynice,1.651191484362811,1.80475229240854
266,Marquette,2.4399999999999675,Jack Riley,0.7381643801820921,1.8011210876442807
708,Yale,1.1469999999999885,Teo Rice,1.5671845599711518,1.797560690286893
543,Grand Canyon,1.3179999999999803,Marquese Josephs,1.3595329959270592,1.7918644886318373
488,TCU,1.51599999999998,Darius Ford,1.1794755521667222,1.7880849370847272
389,Texas Tech,2.0189999999999912,Jack Francis,0.8831345701917188,1.7830486972170725
737,NC State,1.1339999999999886,Kam Woods,1.572339399740247,1.7830328793054222
178,Iowa State,2.644999999999966,Conrad Hawley,0.673410971919906,1.7811720207281283
894,Stetson,1.0079999999999998,Finley Sheridan,1.7638822856488279,1.777993343934018
390,Texas Tech,2.0189999999999912,D'maurian Williams,0.87869014965835,1.774075412160201
502,James Madison,1.3909999999999758,Jarrell Pope,1.2751038716044576,1.7736694854017696
780,Akron,1.0879999999999928,Ryan Prather,1.624062026308394,1.766979484623521
840,Mississippi State,1.0369999999999968,Jaquan Scott,1.6973116448375065,1.7601121756964888
706,Yale,1.1469999999999885,Devon Arlington,1.5292000220002193,1.7539924252342338
251,Florida,2.4449999999999648,Jack May,0.7138548818284561,1.74537518607055
291,Dayton,2.34399999999997,Atticus Schuler,0.738131667380049,1.7301806283388128
265,Marquette,2.4399999999999675,Casey O'Malley,0.7048222714158112,1.7197663422545564
855,Longwood,1.0349999999999968,Leo Nordberg,1.6532448758779337,1.7111084465336561
236,Washington State,2.5209999999999675,Ben Olesen,0.6740165710406555,1.6991957755934706
866,Oakland,1.026999999999998,Michael Rogers,1.639646785373718,1.683917248578805
645,Western Kentucky,1.201999999999985,BJ Marable,1.3892768508264952,1.6699107746934265
896,Stetson,1.0079999999999998,Alex Doyle,1.6544141821083906,1.6676494955652574
707,Yale,1.1469999999999885,Trevor Mullin,1.4538151386830944,1.6675259640694926
292,Dayton,2.34399999999997,Evan Dickey,0.7090583798166802,1.6620328422902773
264,Marquette,2.4399999999999675,Cameron Brown,0.6785924118002491,1.6557654847925858
544,Grand Canyon,1.3179999999999803,Noah Amenhauser,1.243838991051007,1.6393797902052027
586,Colorado,1.2569999999999824,Harrison Carrington,1.2981071055415354,1.6317206316656871
165,Kansas,2.695999999999956,Chris Carter,0.602512839624728,1.6243746156282404
529,Nevada,1.33199999999998,Jeriah Coleman,1.1954722597051128,1.5923690499271865
602,College of Charleston,1.2519999999999825,Evan Kilminster,1.264318273996794,1.5829264790439639
457,Texas,1.6019999999999748,Alex Anamekwe,0.9864577581582715,1.580305328569526
250,Florida,2.4449999999999648,Alex Klatsky,0.641127800375289,1.5675574719175591
736,NC State,1.1339999999999886,Breon Pass,1.3714062324239849,1.5551746675687832
350,San Diego State,2.123999999999972,Desai Lopez,0.7298782678843712,1.550261440986384
293,Dayton,2.34399999999997,Makai Grant,0.6563097014552205,1.5383899402110173
432,Colorado State,1.752999999999972,Luke Murphy,0.8759147888832448,1.5354786249123036
691,Nebraska,1.1639999999999875,Matar Diop,1.2926298709277075,1.5046211697598355
825,Grambling,1.0679999999999945,William Reynolds,1.3970505755828744,1.4920500147225022
294,Dayton,2.34399999999997,Will Maxwell,0.6340987945267971,1.4863275743707933
897,Stetson,1.0079999999999998,Bruce Kanno,1.4603217898118768,1.4720043641303715
782,Akron,1.0879999999999928,Zach Halligan,1.349898576300727,1.4686896510151812
867,Oakland,1.026999999999998,Osei Price,1.419462738452927,1.457788232391153
656,Drake,1.1789999999999854,Andrew Alia,1.231996049668089,1.452523342558659
680,South Dakota State,1.171999999999987,Jack Hastreiter,1.2391311487609036,1.452261706347763
249,Florida,2.4449999999999648,Cooper Josefsberg,0.5892412284113487,1.440694803465727
895,Stetson,1.0079999999999998,Naeem Lewis,1.4119180341879796,1.423213378461483
841,Mississippi State,1.0369999999999968,Adrian Myers,1.3627642941768126,1.4131865730613502
545,Grand Canyon,1.3179999999999803,Malcolm Flaggs,1.0713430831855262,1.4120301836385023
601,College of Charleston,1.2519999999999825,Spencer Legg,1.1273233573785229,1.4114088434378909
323,Wisconsin,2.323999999999966,Luke Haertle,0.604534702697651,1.4049386490693203
418,Clemson,1.978999999999974,Daniel Nauseef,0.7008887510482456,1.3870588383244598
709,Yale,1.1469999999999885,Yussif Basa-Ama,1.203685190610014,1.3806269136296723
644,Western Kentucky,1.201999999999985,Tyler Olden,1.1332709071089209,1.362191630344906
723,Colgate,1.1379999999999877,Julian Scott,1.1953374218733743,1.3602939860918852
530,Nevada,1.33199999999998,Amire Robinson,1.0209325494364516,1.3598821558493333
417,Clemson,1.978999999999974,Matt Kelly,0.6857020537224199,1.357004364316651
503,James Madison,1.3909999999999758,Hollman Smith,0.9712742374888788,1.351042464347007
668,Northwestern,1.1749999999999876,Jordan Clayton,1.1395830413938735,1.3390100736377872
796,Samford,1.0789999999999944,Grayson Walters,1.2404899631286792,1.3384886702158378
710,Yale,1.1469999999999885,Emir Buyukhanli,1.1579591401015097,1.3281791336964182
365,South Carolina,2.060999999999967,Danny Grajzl,0.6433056883755026,1.3258530237418897
898,Stetson,1.0079999999999998,Isaac Jones,1.311997382006966,1.3224933610630214
322,Wisconsin,2.323999999999966,Isaac Gard,0.5562172205733369,1.292648820612416
797,Samford,1.0789999999999944,Paulie Stramaglia,1.1946518517958866,1.289029348087755
769,Long Beach State,1.0929999999999924,Eli Djordjevic,1.164978880187881,1.2733219160453453
589,Colorado,1.2569999999999824,Jack Pease,1.009853475275147,1.2693858184208417
458,Texas,1.6019999999999748,Gavin Perryman,0.7884632630984494,1.263118147483696
826,Grambling,1.0679999999999945,Malik Lamin,1.1780416070240092,1.2581484363016353
459,Texas,1.6019999999999748,Cole Bott,0.7852194412872504,1.2579215449421552
657,Drake,1.1789999999999854,Brashon Hall,1.0554065573375113,1.2443243311009105
531,Nevada,1.33199999999998,Snookey Wigington,0.932907966460343,1.2426334113251583
692,Nebraska,1.1639999999999875,Cale Jacobsen,1.067259819655381,1.2422904300788502
667,Northwestern,1.1749999999999876,Justin Mullins,1.0376694841030965,1.2192616438211255
504,James Madison,1.3909999999999758,Shane Feden,0.8668041007870716,1.2057245041947957
724,Colgate,1.1379999999999877,Cooper Wright,1.0563855280711953,1.2021667309450073
619,UAB,1.234999999999984,Ryan Donohoo,0.959595758873988,1.18510076220936
404,Florida Atlantic,2.008999999999987,Jack Johnson,0.5794972352872506,1.164209945692079
827,Grambling,1.0679999999999945,Elvis Nnaji,1.0822260970990958,1.1558174717018284
572,Duquesne,1.3029999999999788,Ethan Anish,0.8865382142293561,1.1551592931408323
473,Oregon,1.537999999999972,James Cooper,0.7421212344862052,1.1413824586397627
767,Long Beach State,1.0929999999999924,Jeffrey Yan,1.0298322446667174,1.1256066434207144
868,Oakland,1.026999999999998,Cooper Craggs,1.088391035671962,1.1177775936351027
869,Oakland,1.026999999999998,Aundre Polk,1.0850250800365921,1.114320757197578
489,TCU,1.51599999999998,Cole Despie,0.7276988534714388,1.1031914618626868
694,Nebraska,1.1639999999999875,Henry Burt,0.9421094371432198,1.096615384834696
738,NC State,1.1339999999999886,Ernest Ross,0.9581402198844438,1.0865310093489482
505,James Madison,1.3909999999999758,Aidan Mckeon,0.7779563094548001,1.082137226451608
460,Texas,1.6019999999999748,Preston Clark,0.6708720547265219,1.0747370316718712
798,Samford,1.0789999999999944,Owen LaRocca,0.9792347014978137,1.0565942429161355
882,Wagner,1.0209999999999984,Damien Mazil,1.0265196170266622,1.0480765289842204
556,Morehead State,1.3109999999999795,Brady Dingess,0.7982179804764545,1.0464637724046155
856,Longwood,1.0349999999999968,Mateo Esmeraldo,0.9766697302653888,1.0108531708246744
603,College of Charleston,1.2519999999999825,Adam Comer,0.7787020493707212,0.9749349658121292
476,Oregon,1.537999999999972,Andre Warren,0.6303189189246237,0.9694304973060536
474,Oregon,1.537999999999972,Gabe Reichle,0.619704380482589,0.9531053371822046
768,Long Beach State,1.0929999999999924,Maddox Monson,0.8681798627473228,0.9489205899828173
574,Duquesne,1.3029999999999788,Lucas Perusek,0.7244994074095935,0.944022727854685
604,College of Charleston,1.2519999999999825,Jack Miller,0.7258557659803015,0.9087714190073248
725,Colgate,1.1379999999999877,Alex Capitano,0.795879090187115,0.9057104046329271
475,Oregon,1.537999999999972,Kaleb McCloud,0.58283380189071,0.8963983873078957
693,Nebraska,1.1639999999999875,Jeff Grace,0.7611419778505389,0.8859692622180179
490,TCU,1.51599999999998,Trey Stuart,0.5798924183309048,0.87911690618964
842,Mississippi State,1.0369999999999968,Isaac Stansbury,0.8326934977659108,0.8635031571832469
573,Duquesne,1.3029999999999788,Seamus McDermott,0.6544606108438477,0.8527621759295196
588,Colorado,1.2569999999999824,Joe Hurlburt,0.6778834071347273,0.8520994427683403
605,College of Charleston,1.2519999999999825,Dylan Ritter,0.6458840831399929,0.8086468720912597
618,UAB,1.234999999999984,Jon Coleman,0.6359477741331258,0.7853955010544001
741,NC State,1.1339999999999886,Jordan Snell,0.6904235180003563,0.7829402694123961
800,Samford,1.0789999999999944,Thomas Kizer,0.7236309586865051,0.7807978044227349
739,NC State,1.1339999999999886,KJ Keatts,0.6593582344816091,0.7477122379021373
587,Colorado,1.2569999999999824,Greg Gerhardt,0.5870690144063109,0.7379457511087224
669,Northwestern,1.1749999999999876,Gus Hurlburt,0.6271361547289435,0.7368849818065007
740,NC State,1.1339999999999886,Alex Nunnally,0.5936128099376939,0.6731569264693381
870,Oakland,1.026999999999998,Evan Solomon,0.6370007749741636,0.6541997958984648
799,Samford,1.0789999999999944,Joshua Hughes,0.5872712782930779,0.6336657092782277
