,Player,Team,GS,MP,FGA,PTS
0,Antonio Reeves,Kentucky,2.6285850473538215,2.647710838791201,2.650114118933672,9.903128562117903
1,Rob Dillingham,Kentucky,1.6979371214616465,1.6657020329594936,1.6828584951104257,7.435722949085079
2,Reed Sheppard,Kentucky,1.166535558554331,1.1529938286422938,1.1502046437435585,6.082471590414867
3,Tre Mitchell,Kentucky,0.8597697473025074,0.889767104312074,0.8421011261118865,5.22849277649298
4,D.J. Wagner,Kentucky,0.7236317714725428,0.7123644105405443,0.7413074615194519,4.886368965007348
5,Justin Edwards,Kentucky,0.5142855487011992,0.5256433791946935,0.5324653674361352,4.234651045433201
6,Adou Thiero,Kentucky,0.18021863646951403,0.21377884103141145,0.23696000186703756,3.468901332675857
7,Zvonimir Ivisic,Kentucky,-0.14601426892868122,-0.08907148132992364,-0.15521241552630835,2.5554836191091166
8,Aaron Bradshaw,Kentucky,-0.193572153640882,-0.24132224255763465,-0.1991443098235832,2.3116022378381786
9,Ugonna Onyenso,Kentucky,-0.45360846126440507,-0.4709499936780823,-0.5098062375495738,1.6363295600112588
10,Jordan Burks,Kentucky,-0.8051480088080412,-0.8227200049351359,-0.8292992837365991,0.7969605534083457
11,Joey Hart,Kentucky,-1.0559647314005436,-1.0377133956962055,-1.0680307697725897,0.1193197128323118
12,Brennan Canada,Kentucky,-1.1716274694969524,-1.1416716154587732,-1.138666138842644,-0.2034127294559105
13,Grant Darbyshire,Kentucky,-1.1561428698810228,-1.1934508217568451,-1.1641290663353419,-0.13263219483584976
14,Walker Horn,Kentucky,-1.12225620200483,-1.2112496504697978,-1.1933056203297292,-0.09152501739932273
15,Kareem Watkins,Kentucky,-1.1328911560948078,-1.1442689094416822,-1.1065335662804434,-0.10606780308848718
16,Josh Hubbard,Mississippi State,2.055730982956342,2.083580245038978,2.1068163841725194,8.495042343425485
17,Tolu Smith,Mississippi State,1.6476129434393212,1.6336906847763493,1.6422993574854579,7.262243521467011
18,Cameron Matthews,Mississippi State,0.6093282590246517,0.5862337975535035,0.5515444669130637,4.456945994752434
19,Shakeel Moore,Mississippi State,0.34099375756584055,0.3594408740905974,0.34002134489854935,3.7690613640961557
20,Dashawn Davis,Mississippi State,0.1450658495059653,0.12176476180050211,0.1191044053039837,3.2359526784907433
21,D.J. Jeffries,Mississippi State,0.03823697925667955,0.1003038713702877,0.09527884539100816,3.181388864937011
22,Jimmy Bell,Mississippi State,-0.2232988823366609,-0.27391254356366895,-0.17460683229746954,2.3192521831505943
23,Trey Fort,Mississippi State,-0.22338866929035273,-0.19718472468244547,-0.2268585035966459,2.4305035244454807
24,KeShawn Murphy,Mississippi State,-0.28235506213175204,-0.25483984244350283,-0.25101292888753135,2.141022783529842
25,Shawn Jones,Mississippi State,-0.2715521751277297,-0.27788991514954064,-0.2817197730929728,2.1024365100414903
26,Andrew Taylor,Mississippi State,-0.4041034423428269,-0.4344544835887531,-0.3900550093260313,1.9835370413133426
27,Gai Chol,Mississippi State,-0.7788878543146284,-0.7528016198019205,-0.7706384344748262,0.9193424547807876
28,Jaquan Scott,Mississippi State,-0.9486388869013387,-0.9553963499621034,-0.8970241503482724,0.4878194804425826
29,Adrian Myers,Mississippi State,-0.951971912251351,-0.9870545524066233,-0.9561070028262565,0.4627806047171128
30,Isaac Stansbury,Mississippi State,-1.1687877607901358,-1.1460278071503651,-1.1945059174191521,-0.22374606947777442
31,Jarod Lucas,Nevada,2.1561217316219343,2.174988143297333,2.1630534589041286,8.710301919674851
32,Kenan Blackshear,Nevada,1.7103474165708914,1.6265161902312864,1.6972411003374852,7.418897684125859
33,Nick Davidson,Nevada,1.1018172724389466,1.109816218062809,1.1527791977656596,5.850321224474923
34,Tre Coleman,Nevada,0.42398773079478963,0.4708490883949976,0.41167026025433057,4.110961237462946
35,Hunter McIntosh,Nevada,-0.05911639019887359,-0.03506818511941609,-0.08143990200920742,2.807586862817889
36,K.J. Hymes,Nevada,-0.0825615976107105,-0.08270558385594363,-0.08380789289352843,2.5985786959693846
37,Daniel Foster,Nevada,-0.3445384913213474,-0.3191312331216228,-0.30861314467499124,1.9518719621343361
38,Tyler Rolison,Nevada,-0.4228391441891315,-0.4168551394169902,-0.44706132234317214,1.674780086997042
39,Tylan Pope,Nevada,-0.4560058557118398,-0.4448875506764069,-0.4851914208745172,1.7297493591377409
40,Isaac Hymes,Nevada,-0.6242735659021338,-0.6212381268113603,-0.6159886607412004,1.282270630450611
41,Jazz Gardner,Nevada,-0.6878965773753276,-0.6494212382856077,-0.6411288742772632,1.185331764529716
42,Jeriah Coleman,Nevada,-0.9722299836350125,-0.9928926188041147,-1.0153494228380269,0.20676346678259439
43,Amire Robinson,Nevada,-1.065896719761039,-1.0558879934542749,-1.0786644203958595,0.07328951248736537
44,Snookey Wigington,Nevada,-1.1135317571779888,-1.138672709478272,-1.1087032727372912,-0.02218417436486897
45,Graham Ike,Gonzaga,1.8713305397315327,1.8926400842113693,1.909106460116743,7.890447654185817
46,Anton Watson,Gonzaga,1.536505806481064,1.565755679184617,1.5743881532595785,7.128813800224146
47,Nolan Hickman,Gonzaga,1.449568045513733,1.50696229720096,1.4498644254287032,6.787686338572259
48,Ryan Nembhard,Gonzaga,1.274917906939205,1.2340187538007457,1.2563730677150224,6.298860305181185
49,Braden Huff,Gonzaga,0.5859663025904299,0.5990336922984507,0.5875786185487665,4.651245252158805
50,Ben Gregg,Gonzaga,0.5386648470970559,0.5200820555583047,0.5332870950153585,4.412330155278318
51,Dusty Stromer,Gonzaga,-0.2212584053069286,-0.22779407349382816,-0.21376313505732691,2.3751359437917285
52,Luka KrajnoviÄ‡,Gonzaga,-0.6083172020020499,-0.6376650581986958,-0.6245277982701585,1.3131453145363086
53,Jun Seok Yeo,Gonzaga,-0.737750027839254,-0.7010014732666572,-0.7136511164230028,0.8932324140029326
54,Colby Brooks,Gonzaga,-0.9536970125904567,-0.958761585026431,-0.9779272331285499,0.37790738246948097
55,Pavle Stosic,Gonzaga,-0.9963466001499172,-0.9820471278995883,-0.9741531086177898,0.3809698743889465
56,Joe Few,Gonzaga,-1.107648040854447,-1.07513807217149,-1.1257154233864621,0.020110506897736524
57,Zeke Mayo,South Dakota State,2.363155832714459,2.394143284355167,2.387654742581307,9.188004583175893
58,William Kyle,South Dakota State,1.2789893196328843,1.3537285134718147,1.3019487838104329,6.362491032687078
59,Charlie Easley,South Dakota State,1.1084273831072455,1.104818014319037,1.0803951195098167,5.89760221915653
60,Luke Appel,South Dakota State,1.047799278034254,1.0552409872038078,1.056775368217347,5.803826868779236
61,Kalen Garry,South Dakota State,0.21699945406368928,0.24668377889679086,0.2209725463168973,3.5088510263862878
62,Matthew Mims,South Dakota State,0.21117739750680217,0.20825143718798728,0.17459377887599514,3.3923288854419433
63,Nate Barnhart,South Dakota State,-0.44757142682771545,-0.47787219714904594,-0.46413561769147976,1.6710865274814808
64,Matthew Mors,South Dakota State,-0.4799634512979261,-0.46743068091605716,-0.49653889689364017,1.63987832508206
65,Bubz Alvarez,South Dakota State,-0.7831080354668115,-0.7579285435575231,-0.8078528054264151,0.8784129385349444
66,Tanner Te Slaa,South Dakota State,-0.8798487231835703,-0.8319073679076385,-0.8517736732445776,0.5961118374515526
67,Jack Hastreiter,South Dakota State,-0.9798768076046529,-0.9512616014574955,-0.9892684032498191,0.3040405872141232
68,Walyn Napper,Longwood,1.5840909893049424,1.606892398446922,1.6191701889226444,7.115398026285293
69,Michael Christmas,Longwood,0.9619054647804081,0.964037510267949,0.9889713522773499,5.606369326615171
70,Johnathan Massie,Longwood,0.9929323394605396,0.9939258488845609,0.9600756710873931,5.485859239647134
71,Szymon Zapala,Longwood,0.6763572429084885,0.6584095055779057,0.6807877799277084,4.642854528266461
72,Elijah Tucker,Longwood,0.3264388971962301,0.3371512709197684,0.31610494701771374,3.7613752003848466
73,D'Avian Houston,Longwood,0.08097882749304763,0.09150071810159684,0.07888404698250408,3.1102829709167414
74,Jesper Granlund,Longwood,-0.23125976254425762,-0.23704253720106394,-0.24235787975171963,2.304619632533382
75,Emanuel Richards,Longwood,-0.24789072851441585,-0.3211607883415816,-0.2692037992188257,2.2807263757662053
76,Johan Nziemi,Longwood,-0.6512282781723314,-0.622874350678747,-0.6280949371073088,1.2061968862497117
77,Jaylen Benard,Longwood,-0.6933980010363251,-0.7599453146073887,-0.7732049845733439,1.026062227517653
78,Saxby Sunderland,Longwood,-0.7637784662085576,-0.7321570142307032,-0.7920175937191224,0.9614757966713532
79,Trey Hicks,Longwood,-0.7034228837365307,-0.7245631880022951,-0.7499613044099283,0.8581989049379395
80,Leo Nordberg,Longwood,-0.8367503586946111,-0.886211675887866,-0.8595633384473949,0.5714924541812789
81,Mateo Esmeraldo,Longwood,-1.086054947971463,-1.0461843649287745,-1.0924364095378716,0.16473847448683143
82,Zach Edey,Purdue,3.3529361576341405,3.3648333564753825,3.3288417610391763,11.914244773064695
83,Braden Smith,Purdue,1.175892422968342,1.1961821129762316,1.146244062311411,5.975832066071964
84,Lance Jones,Purdue,1.113800822165878,1.1073582909177315,1.1118512821273665,5.837295155814519
85,Fletcher Loyer,Purdue,0.7869182369394835,0.7986134211282117,0.8001920997312147,5.152856568765291
86,Mason Gillis,Purdue,0.13828917122948803,0.11928597931021796,0.16072744837759007,3.2068133660220406
87,Trey Kaufman-Renn,Purdue,0.08564275345125863,0.10736617796803555,0.07423068918064789,3.0648147874301404
88,Myles Colvin,Purdue,-0.45677200116086253,-0.46812143275152013,-0.4326361213246727,1.663704247354686
89,Camden Heide,Purdue,-0.5539613559604118,-0.497451743329425,-0.5816631135298184,1.6173376824078514
90,Will Berg,Purdue,-0.6561401571794602,-0.6790937752024608,-0.6374401071712807,1.0477879223649844
91,Caleb Furst,Purdue,-0.7100730297648168,-0.727818923633318,-0.7307797006493055,1.0334346155844716
92,Brian Waddell,Purdue,-0.9189915778259118,-0.9384918227065323,-0.9100470769981271,0.44238701209048514
93,Sam King,Purdue,-1.0081038104005045,-0.9782718746281889,-0.9745822588418496,0.39275756544646034
94,Ethan Morton,Purdue,-1.0166804591550302,-0.9878686727095194,-1.0048947107905688,0.21852627524366275
95,Carson Barrett,Purdue,-1.0652096905306339,-1.1049221503174302,-1.048234983231944,0.11332281012832501
96,Chase Martin,Purdue,-1.1357351555321982,-1.1042927458340026,-1.1096464332533096,-0.07866311471074194
97,Josh Furst,Purdue,-1.150009143550935,-1.1373772605304666,-1.1765731784359648,-0.15738084747699688
98,Jace Rayl,Purdue,-1.1122376294145293,-1.1560575093076724,-1.154799728943345,-0.14288131118330005
99,Tristen Newton,UConn,1.692806548151734,1.713001135680343,1.7583864111134797,7.473908008148658
100,Cam Spencer,UConn,1.5608960822370996,1.5256499957018907,1.5594637485516933,7.159989915646223
101,Alex Karaban,UConn,1.4111024890456374,1.4365204433216991,1.4405081943012918,6.68054893172315
102,Donovan Clingan,UConn,1.2409328358499396,1.2217570532582183,1.2366502306623737,6.2352877554553725
103,Stephon Castle,UConn,0.856592728077207,0.9318307369093136,0.8736541115906848,5.327311903931555
104,Hassan Diarra,UConn,-0.03735549241195612,-0.04426519172466994,-0.060643676055793155,2.7805286037822006
105,Samson Johnson,UConn,-0.14853659675610056,-0.13631909864046493,-0.15109586933470445,2.577261418538645
106,Solomon Ball,UConn,-0.4774857492563037,-0.4232094547931052,-0.4852841102564862,1.6850249037213911
107,Jaylin Stewart,UConn,-0.6637796846966245,-0.6543556434307501,-0.6507721292837406,1.1275495525922032
108,Apostolos Roumoglou,UConn,-0.96030514989156,-0.9311867757837977,-0.9573330192832848,0.37389067250962116
109,Jayden Ross,UConn,-1.048987804013342,-1.0133643263365242,-1.0589071961430614,0.2274724177912728
110,Andrew Hurley,UConn,-1.0441330727334481,-1.0584805743293861,-1.0868465405045056,0.08910205827676831
111,Andre Johnson,UConn,-1.0936670211813049,-1.0769318952370996,-1.1076416515106942,-0.06635369658222112
112,Youssouf Singare,UConn,-1.1428925288988732,-1.0794143627381614,-1.1247288229589638,-0.046909077428431534
113,Jaxson Robinson,BYU,1.4919276072348104,1.5612863955177094,1.5595098812622716,6.980940151302339
114,Fousseyni Traore,BYU,0.8708889489257139,0.8692215855279235,0.8883205102383109,5.278983989385779
115,Trevin Knell,BYU,0.8651910631072602,0.8464132357883285,0.8303330501407361,5.2261905766018835
116,Spencer Johnson,BYU,0.7888824000581114,0.7749358077386242,0.7643554160868039,4.997729163191735
117,Richie Saunders,BYU,0.6353050486524465,0.6302161697786416,0.6977696707398939,4.493373952383333
118,Noah Waterman,BYU,0.6728112617883207,0.6247664682075051,0.6409803025097766,4.574946888157744
119,Dallin Hall,BYU,0.5683579636635944,0.5032884847847732,0.5753192659661247,4.329399356944171
120,Aly Khalifa,BYU,-0.06407384578194442,-0.08728241634963925,-0.11775534574944393,2.6886238481895237
121,Dawson Baker,BYU,-0.2020811938721569,-0.21531125151563157,-0.2415111986472189,2.3822049792247797
122,Atiki Ally Atiki,BYU,-0.39270698574513735,-0.41420914093562294,-0.4118784151712163,1.8900059932866908
123,Trey Stewart,BYU,-0.7439836698762298,-0.6929574353832325,-0.7582990968254962,0.8100609397183014
124,Marcus Adams,BYU,-0.6644503436935097,-0.7057670569560357,-0.719765960026504,1.0863558586419964
125,Townsend Tripple,BYU,-0.8404390502311605,-0.8489178744117173,-0.8569835875586752,0.5685213751321823
126,Jared McGregor,BYU,-1.0301919791005472,-1.0570098677699649,-1.0820919154767716,0.13187980694512724
127,Tanner Hayhurst,BYU,-1.1095478117227304,-1.1444110952513047,-1.1254652083199008,0.05574013020737967
128,Keshon Gilbert,Iowa State,1.3802936854143828,1.4359826837634346,1.4452626270639828,6.7331018046057824
129,Tamin Lipsey,Iowa State,1.215325926954248,1.1672141794079132,1.1971216259970765,6.199034171122836
130,Milan Momcilovic,Iowa State,0.9838927471534563,1.0079196241766866,0.949364326241661,5.64550568450276
131,Curtis Jones,Iowa State,0.8006739599919671,0.8625999571621458,0.811612018212497,5.150732842239291
132,Tre King,Iowa State,0.5327808139313365,0.5313454667302577,0.5019095600163774,4.32527616356221
133,Robert Jones,Iowa State,0.27958390887621093,0.3446030208703649,0.3164133836684309,3.7182272241760943
134,Hason Ward,Iowa State,0.009188239853383679,0.008657598739432091,-0.0008480602671886479,2.914608565384167
135,Jackson Paveletzke,Iowa State,-0.4992051619877513,-0.5172172906405847,-0.47832680574263736,1.5672985022327166
136,Omaha Biliew,Iowa State,-0.7023316053488803,-0.7058833307853264,-0.7203774883445632,1.0074789736038618
137,Demarion Watson,Iowa State,-0.8221781890582838,-0.8033657481249441,-0.7989601679586008,0.8320238982318369
138,Kayden Fish,Iowa State,-0.8381335965755261,-0.8630871944228629,-0.8431680600623104,0.45720888684228056
139,Cade Kelderman,Iowa State,-1.0133957909920053,-1.004834119011204,-1.0167581846306828,0.11955571547940869
140,Conrad Hawley,Iowa State,-1.1770749870877446,-1.1131293783295138,-1.116954263628052,-0.10884723231511595
141,Mark Sears,Alabama,2.7877176425156316,2.8364689265864302,2.840348924950043,10.381046212731022
142,Aaron Estrada,Alabama,1.365995207983107,1.3556998571008885,1.3760254836741659,6.588286335144687
143,Grant Nelson,Alabama,0.9866820335169357,0.9845149982830482,0.9536339958527922,5.549753062396905
144,Rylan Griffen,Alabama,0.9290844767875733,0.9166470849704729,0.9438526435484338,5.473056579444014
145,Latrell Wrightsell,Alabama,0.5163788668888915,0.5205201369934508,0.517238191240805,4.305989803587273
146,Nick Pringle,Alabama,0.09057546503545996,0.10737775367888171,0.09938131543693202,3.2296021757567988
147,Sam Walters,Alabama,-0.09039589787698475,-0.06717383701173629,-0.07512052219745584,2.6838052495538847
148,Jarin Stevenson,Alabama,-0.15982324797712621,-0.1706386676915813,-0.13445830989234162,2.659923184258809
149,Davin Cosby Jr.,Alabama,-0.45013400415188115,-0.5005753256142588,-0.4502082539841807,1.6714476273433192
150,Mohamed Wague,Alabama,-0.5372884795137683,-0.5053015204039094,-0.5358714352146392,1.2908817895356377
151,Mouhamed Dioubate,Alabama,-0.5807235763964509,-0.5649216099142266,-0.5403085243951636,1.4442768998893498
152,Kai Spears,Alabama,-0.977778979550945,-0.9145444173600908,-0.9426575108586115,0.33347673560534385
153,Max Scharnowski,Alabama,-1.0198731611560443,-1.0535111673460833,-1.0494441663528775,0.11684479172601492
154,Dae Dae Grant,Duquesne,1.9285864149837346,1.9311753148564805,1.9787606404069378,8.093130701219401
155,Jimmy Clark,Duquesne,1.6877844490481755,1.6705486474864197,1.6751090848526209,7.425613800362279
156,David Dixon,Duquesne,0.19983831376456285,0.19760126070356285,0.1814154547031698,3.339437847043303
157,Fousseyni Drame,Duquesne,0.0985008655998156,0.17720372528768905,0.12735834846724128,3.383378158058438
158,Jake DiMichele,Duquesne,0.06337994920868431,0.06600872730041492,0.05971856990185066,3.092042394520582
159,Andrei Savrasov,Duquesne,-0.03326702243182859,-0.039669886986998276,-0.022887641624662957,2.8221730363209905
160,Kareem Rozier,Duquesne,-0.1330550338650787,-0.16519625335487287,-0.142444936676965,2.4323485240626055
161,Dusan Mahorcic,Duquesne,-0.31059548934933245,-0.2704290610805172,-0.3194072113073927,2.155101322963664
162,Tre Williams,Duquesne,-0.4743635792768678,-0.4599867901837619,-0.43459286321928836,1.6116361415297475
163,Hassan Drame,Duquesne,-0.5368357521634554,-0.48070703566423867,-0.4852740413088015,1.6678638083647743
164,Jakub Necas,Duquesne,-0.6425086895292458,-0.6473256267204157,-0.702640614475268,1.1319957200149497
165,Halil Barre,Duquesne,-0.7493284975358636,-0.7556816124420409,-0.7578527472593705,0.8871438249628048
166,Matus Hronsky,Duquesne,-0.7882727226531254,-0.7599374773215197,-0.7737674518474887,0.7699136812464102
167,Andy Barba,Duquesne,-0.9104266214509131,-0.8928173816038145,-0.9310631767069131,0.45780127981069185
168,Kailon Nicholls,Duquesne,-0.9613636919466672,-0.9865966804883902,-1.0116791026285699,0.36751765224411503
169,Ethan Anish,Duquesne,-1.152654104404377,-1.127171948330671,-1.1518443428445524,-0.08281528568943397
170,Seamus McDermott,Duquesne,-1.166417859688728,-1.18775489556076,-1.1486082374727793,-0.01314438664032247
171,Lucas Perusek,Duquesne,-1.1420454238684188,-1.133293580338589,-1.1756627619481796,-0.153671473837806
172,AJ Storr,Wisconsin,2.0378025726350346,2.0040471554656856,1.9797356026059783,8.330403019243754
173,Steven Crowl,Wisconsin,0.911444602461093,0.9288347789032889,0.9987322384015868,5.537560302598208
174,Tyler Wahl,Wisconsin,0.8610180801602779,0.8623133732872056,0.8267576464069902,5.153661027695256
175,Max Klesmit,Wisconsin,0.7004966766562124,0.7282616683584222,0.6906970405850436,4.900540117115806
176,Chucky Hepburn,Wisconsin,0.6055365155528054,0.5816522927383295,0.6078007316619198,4.508945129320059
177,John Blackwell,Wisconsin,0.3527485768162771,0.34479656811599396,0.3558062661624417,3.792393978837427
178,Connor Essegian,Wisconsin,-0.554260455745321,-0.5648152965500488,-0.546161098001451,1.4804519869345165
179,Nolan Winter,Wisconsin,-0.6861694559741452,-0.6975141469170495,-0.7290899328301254,1.1058349231426536
180,Kamari McGee,Wisconsin,-0.7466521104412168,-0.7617201523357515,-0.7767831912603906,0.93122366265235
181,Carter Gilmore,Wisconsin,-0.8268729720222056,-0.8412480466337758,-0.8503386115149226,0.7948073802655413
182,Markus Ilver,Wisconsin,-0.9458688245013795,-0.9384431089713855,-0.9438754771691966,0.3391463075285044
183,Isaac Lindsey,Wisconsin,-1.025247692630745,-1.0442402340565542,-1.0368695963135586,0.20660312134204073
184,Chris Hodges,Wisconsin,-1.1304949287209103,-1.1255888051561327,-1.1302154418555854,-0.14201873474327575
185,Isaac Gard,Wisconsin,-1.1285782671392466,-1.1755081730635988,-1.1616430448732697,-0.1619787575053473
186,Luke Haertle,Wisconsin,-1.1379419567314821,-1.1174263916458695,-1.138775252646684,-0.2000297133977842
187,Pop Isaacs,Texas Tech,1.8214782990229308,1.820968386985591,1.8727171256378037,7.815567255652071
188,Joe Toussaint,Texas Tech,1.1171511764825206,1.137954956139407,1.1569282731914294,5.95038682747043
189,Darrion Williams,Texas Tech,0.9773585489151713,1.0158271352257064,1.0262073611340319,5.562041817424586
190,Chance McMillian,Texas Tech,0.8733254512214091,0.8462593293241515,0.865526796871773,5.294080943039736
191,Devan Cambridge,Texas Tech,0.7751434060802667,0.8003391902396492,0.7729122147109323,4.995984810492601
192,Warren Washington,Texas Tech,0.6637509773834886,0.6567372172972974,0.6268026573333213,4.731442765440272
193,Kerwin Walton,Texas Tech,0.43636317515064144,0.4287660526874711,0.450157503825082,4.149928282846625
194,Robert Jennings,Texas Tech,-0.3370347058127706,-0.33409927769758957,-0.34176727479050556,2.028058836800737
195,KyeRon Lindsay,Texas Tech,-0.6260207604630867,-0.6627597307549525,-0.6482715949301819,1.1277114930376424
196,Eemeli Yalaho,Texas Tech,-0.7325432476425412,-0.7125209873667684,-0.6997178959118833,1.148330616247326
197,Lamar Washington,Texas Tech,-0.7684256179880841,-0.7818204186244162,-0.7398716317896848,0.9499870582040031
198,Jack Francis,Texas Tech,-1.042918437981034,-1.0709828780775172,-1.0694396213749036,-0.12405332175579842
199,D'maurian Williams,Texas Tech,-1.071487657757884,-1.1006770377436492,-1.1313724406224528,-0.10751539825486267
200,Jaedon Ledee,San Diego State,2.8388507528521587,2.826766269676532,2.851644612374463,10.52173839425446
201,Reese Dixon-Waters,San Diego State,0.6975241811059719,0.6890553303592583,0.7330506780168089,4.788942487425753
202,Lamont Butler,San Diego State,0.6176038898555899,0.6291832982028619,0.6274000439712492,4.634811299827514
203,Micah Parrish,San Diego State,0.60180279271294,0.5954201653164453,0.6171244131836431,4.499503481241059
204,Darrion Trammell,San Diego State,0.3487654490116547,0.3446249585861251,0.3857159180949346,3.826005547638116
205,Elijah Saunders,San Diego State,0.054550222298286384,0.05023877025357844,0.030225903924414543,2.9958944508897467
206,Jay Pal,San Diego State,-0.19049940694240694,-0.21110285532591094,-0.1492722905361488,2.3648788137220094
207,Miles Byrd,San Diego State,-0.37137397671659533,-0.39824073609281946,-0.41789906067582394,1.9689215872834815
208,Miles Heide,San Diego State,-0.8105683384900558,-0.7848615346563339,-0.7961098726926599,0.8553262710513962
209,BJ Davis,San Diego State,-0.9736250066151702,-0.952117093437493,-0.9079170102554502,0.4612026808682761
210,Cam Lawin,San Diego State,-0.9823382701094817,-0.9967257479012374,-0.9981178524436116,0.23362431713509757
211,Cade Alger,San Diego State,-1.0085298280851265,-1.0794267420069845,-1.0212932581560745,0.0029551729858736664
212,Demarshay Johnson,San Diego State,-1.043656470523816,-1.0762639439173942,-1.0809753249901188,0.08670534941780295
213,Desai Lopez,San Diego State,-1.1415464227856884,-1.1209629881286456,-1.1484724508129975,-0.15481979172565152
214,Ryan Schwarz,San Diego State,-1.1140528468855493,-1.1698029607046463,-1.1538440119466284,-0.22968222312047804
215,LJ Cryer,Houston,1.7627517500914545,1.774971728308706,1.7704867073268975,7.748557860606001
216,Jamal Shead,Houston,1.3896734291296837,1.3309030102284394,1.3403892441310383,6.56213782020161
217,Emanuel Sharp,Houston,1.2222383365207727,1.2864349481558166,1.2629307911997802,6.31801867388279
218,J'Wan Roberts,Houston,0.5957054022396792,0.6130717331374951,0.6256001049921114,4.584746894089355
219,Damian Dunn,Houston,0.0835152956368062,0.07907162794179638,0.056822826708645975,3.048898637170367
220,Ja'Vier Francis,Houston,0.017887446752290988,0.0211818578269391,-0.010531364385541916,2.9431376602387647
221,Terrance Arceneaux,Houston,-0.09740268597913669,-0.07194224547020685,-0.11470113675022872,2.688884156665068
222,Mylik Wilson,Houston,-0.31599112630963994,-0.3084271865396699,-0.32014363889658026,2.096592279815419
223,Joseph Tugler,Houston,-0.43365825602829705,-0.4717270084054298,-0.45990250458984405,1.6309135935297483
224,Ramon Walker,Houston,-0.8183564313220011,-0.7705009210079972,-0.8331816453846553,0.8214077076942141
